,postcode
9242,2066
9243,2076
9244,2155
9245,2106
9246,2170
9247,2153
9248,2200
9249,2171
9250,2069
9251,2190
9252,2155
9253,2154
9254,2155
9255,2141
9256,2076
9257,2112
9258,2076
9259,2026
9260,2190
9261,2263
9262,2087
9263,2099
9264,2070
9265,2150
9266,2074
9267,2761
9268,2207
9269,2020
9270,2263
9271,2077
9272,2121
9273,2125
9274,2204
9275,2112
9276,2037
9277,2758
9278,2153
9279,2040
9280,2119
9281,2261
9282,2830
9283,2069
9284,2155
9285,2114
9286,2289
9287,2114
9288,2081
9289,2445
9290,2122
9291,2158
9292,2296
9293,2156
9294,2144
9295,2768
9296,2158
9297,2154
9298,2153
9299,2154
9300,2032
9301,2032
9302,2135
9303,2216
9304,2256
9305,2122
9306,2176
9307,2079
9308,2114
9309,2604
9310,2096
9311,2745
9312,2076
9313,2103
9314,2048
9315,2250
9316,2125
9317,2093
9318,2041
9319,2142
9320,2110
9321,2075
9322,2177
9323,2075
9324,2083
9325,2084
9326,2768
9327,2141
9328,2250
9329,2114
9330,2074
9331,2066
9332,2086
9333,2774
9334,2156
9335,2077
9336,2141
9337,2155
9338,2170
9339,2065
9340,2163
9341,2261
9342,2107
9343,2121
9344,2754
9345,2137
9346,2118
9347,2121
9348,2141
9349,2122
9350,2074
9351,2763
9352,2064
9353,2773
9354,2070
9355,2121
9356,2118
9357,2113
9358,2121
9359,2220
9360,2125
9361,2298
9362,2077
9363,2795
9364,2117
9365,2800
9366,2161
9367,2141
9368,2754
9369,2086
9370,2770
9371,2749
9372,2560
9373,2261
9374,2763
9375,2156
9376,2113
9377,2450
9378,2100
9379,2087
9380,2042
9381,2120
9382,2066
9383,2099
9384,2072
9385,2153
9386,2095
9387,2138
9388,2122
9389,2204
9390,2038
9391,2232
9392,2304
9393,2130
9395,2067
9396,2220
9397,2103
9398,2200
9399,2072
9400,2135
9401,2194
9402,2761
9403,2171
9404,2154
9405,2154
9406,2250
9407,2126
9408,2066
9409,2033
9410,2121
9411,2064
9412,2155
9413,2071
9414,2566
9415,2122
9416,2125
9417,2077
9418,2136
9419,2165
9420,2114
9421,2191
9422,2010
9423,2067
9424,2076
9425,2070
9426,2210
9427,2094
9428,2095
9429,2077
9430,2099
9431,2147
9432,2767
9433,2765
9434,2126
9435,2118
9436,2026
9437,1750
9438,2121
9439,2105
9440,2111
9441,2072
9442,2131
9443,2125
9444,2224
9445,2074
9446,2777
9447,2153
9448,2095
9449,2333
9450,2077
9451,2088
9452,2088
9453,2033
9454,2212
9455,2140
9456,2220
9457,2158
9458,2176
9459,2028
9460,2121
9461,2148
9462,2117
9463,2160
9464,2068
9465,2113
9466,2066
9467,2073
9468,2111
9469,2076
9470,2211
9471,2119
9472,2170
9473,2261
9474,2126
9475,2747
9476,2122
9477,2167
9478,2250
9479,2160
9480,2145
9481,2106
9482,2154
9483,2118
9484,2119
9485,2774
9486,2158
9487,2000
9488,2101
9489,2705
9490,2759
9491,2147
9492,2767
9493,6122
9494,2148
9495,2049
9496,2101
9497,2196
9498,2086
9499,2761
9500,2199
9501,2198
9502,2127
9503,2137
9504,2122
9505,2097
9506,2075
9507,3040
9508,2160
9509,2023
9510,2132
9511,2102
9512,2043
9513,2154
9514,2138
9515,2850
9516,2022
9517,2114
9518,2118
9519,2074
9520,2076
9521,2113
9522,2090
9523,2081
9524,2204
9525,2086
9526,2119
9527,2795
9528,2126
9529,2230
9530,6230
9531,2041
9532,2101
9533,2079
9534,2068
9535,2428
9536,2073
9537,2540
9538,2250
9539,2148
9540,2121
9541,2131
9542,2168
9543,2769
9544,2085
9545,2262
9546,2120
9547,2155
9548,2766
9549,2088
9550,2094
9551,2087
9552,2073
9553,2088
9554,2640
9555,2101
9556,2048
9557,2156
9558,2761
9559,2159
9560,2151
9561,2560
9562,2093
9563,2088
9564,2077
9565,2087
9566,2560
9567,2148
9568,2077
9569,2156
9570,2156
9571,2076
9572,2088
9573,2454
9574,2705
9575,2747
9576,2171
9577,2102
9578,2113
9579,2142
9580,2768
9581,2765
9582,2132
9583,2097
9584,2072
9585,2560
9586,2261
9587,2125
9588,2763
9589,760809
9590,2122
9591,2117
9592,2209
9593,2138
9594,2137
9595,2127
9596,2154
9597,2092
9598,2193
9599,2176
9600,2152
9601,2150
9602,2096
9603,2112
9604,2074
9605,2072
9606,2170
9607,2027
9608,2082
9609,2290
9610,2077
9611,2065
9612,2155
9613,2088
9614,2036
9615,2155
9616,2570
9617,2325
9618,2153
9619,2107
9620,2101
9621,2154
9622,2126
9623,2049
9624,2155
9625,3029
9626,2047
9627,2154
9628,2092
9629,2077
9630,2071
9631,2126
9632,2118
9633,2046
9634,2093
9635,2066
9636,2155
9637,2125
9638,2076
9639,2088
9640,2324
9641,2196
9642,2147
9643,2567
9644,2137
9645,2076
9646,2033
9647,2156
9648,2766
9649,2200
9650,2125
9651,2121
9652,2122
9653,2112
9654,2765
9655,2110
9656,2193
9657,2126
9658,2067
9659,2093
9660,2087
9661,2099
9662,2176
9663,2120
9664,2250
9665,2251
9666,2170
9667,2767
9668,2125
9669,2075
9670,2251
9671,2122
9672,804
9673,2097
9674,2821
9675,2257
9676,2770
9677,2112
9678,2761
9679,5082
9680,2151
9681,2155
9682,2257
9683,2125
9684,2100
9685,2116
9686,2075
9687,2390
9688,2036
9689,2330
9690,2548
9691,2154
9692,2113
9693,2075
9694,2085
9695,2100
9696,7310
9697,2121
9698,2212
9699,2154
9700,2093
9701,2113
9702,2141
9703,2075
9704,2076
9705,2040
9706,2154
9707,2132
9708,2107
9709,2211
9710,2113
9711,2211
9712,2166
9713,2087
9715,2132
9716,2852
9717,2763
9718,2760
9719,2148
9720,2194
9721,2164
9722,2193
9723,2070
9724,2119
9725,2216
9726,2567
9727,2100
9728,2357
9729,2066
9730,2145
9731,4870
9732,2099
9733,2203
9734,2007
9735,2137
9736,2320
9737,2768
9738,2177
9739,2560
9740,2177
9741,2137
9742,2089
9743,2103
9744,2132
9745,2763
9746,2145
9747,2830
9748,2800
9749,2571
9750,2073
9751,2046
9752,2077
9753,3178
9754,2154
9755,2204
9756,2075
9757,2099
9758,2042
9759,2069
9760,2110
9761,2066
9762,2120
9763,2154
9764,2115
9765,2069
9766,2073
9767,2118
9768,2113
9769,2136
9770,2114
9771,2066
9772,2221
9773,2073
9774,2074
9775,2077
9776,2118
9777,2079
9778,2133
9779,2759
9780,2068
9781,2068
9782,2039
9783,2076
9784,2010
9785,2125
9786,2114
9787,2077
9788,2099
9789,2100
9790,2165
9791,2575
9792,2763
9793,2261
9794,2158
9795,2745
9796,2758
9797,2042
9798,2074
9799,2154
9800,2099
9801,2107
9802,2165
9803,2768
9804,3355
9805,2162
9806,2084
9807,2153
9808,2144
9809,2776
9810,2032
9811,2768
9812,2217
9814,2072
9815,2126
9816,2211
9817,1715
9818,2703
9819,2121
9820,2540
9821,2157
9822,2763
9823,2122
9824,2049
9825,2176
9826,2035
9827,2208
9828,2154
9829,2106
9830,2086
9831,2250
9832,2257
9833,2097
9834,2161
9835,2122
9836,2074
9837,2099
9838,2379
9839,2155
9840,2136
9841,2113
9842,2039
9843,2046
9844,2208
9845,2104
9846,2141
9847,2115
9848,2774
9849,2220
9850,2093
9851,2194
9852,2090
9853,2086
9854,2106
9855,2590
9856,2100
9857,2016
9858,2527
9859,2072
9860,2020
9861,2122
9862,2077
9863,2087
9864,2126
9865,2070
9866,2257
9867,2036
9868,2047
9869,6280
9870,2146
9871,2138
9872,2121
9873,2154
9874,2153
9875,2763
9876,2075
9877,2154
9878,2159
9879,2154
9880,2779
9881,2152
9882,2213
9883,2073
9884,2087
9885,2110
9886,2200
9887,2203
9888,2000
9889,2508
9890,2745
9891,2165
9892,2156
9893,2154
9894,2137
9895,2071
9896,2759
9897,2125
9898,2093
9899,2260
9900,2137
9901,2097
9902,5159
9903,2154
9904,2077
9905,2067
9906,2515
9907,2135
9908,2073
9909,2756
9910,2041
9911,2156
9912,2125
9913,2756
9914,2478
9915,2118
9916,2147
9917,2076
9918,2763
9919,2017
9920,2026
9921,2220
9922,2126
9923,2222
9924,2763
9925,2032
9926,2125
9927,2131
9929,2176
9930,2147
9931,2121
9932,2038
9933,2158
9934,2154
9935,2042
9936,2043
9937,2064
9938,2130
9939,2122
9940,2060
9941,2163
9942,2614
9943,2207
9944,2165
9945,2107
9946,2765
9947,2047
9948,2136
9949,2745
9950,2142
9951,2077
9952,2166
9953,2089
9954,2079
9955,2166
9956,2170
9957,2120
9958,2767
9959,2198
9960,2204
9961,4172
9962,2761
9963,2150
9964,2125
9965,2046
9966,2305
9967,2259
9968,2146
9969,2074
9970,2027
9971,2216
9972,2158
9973,2261
9974,2261
9975,2251
9976,2165
9977,2065
9978,2064
9979,6108
9980,2251
9981,2113
9982,2250
9983,2261
9984,2131
9985,2337
9986,2300
9987,2077
9988,2112
9989,2125
9990,2077
9991,2087
9992,2125
9993,2148
9994,75018
9995,2066
9996,2131
9997,2147
9998,2250
9999,2155
10000,2107
10001,2154
10002,2085
10003,2750
10004,2158
10005,2138
10006,2148
10007,2155
10008,2500
10009,2745
10010,2120
10011,2087
10012,2122
10013,2079
10014,2256
10015,2071
10016,2120
10017,2110
10018,2093
10019,2147
10020,2086
10021,2110
10022,2113
10023,2153
10024,2147
10025,2020
10026,2156
10027,2069
10028,2217
10029,2070
10030,2154
10031,2066
10032,2176
10033,2093
10034,2148
10035,2125
10036,2073
10037,2208
10038,2170
10039,2170
10040,2198
10041,2114
10042,2216
10043,2136
10044,2119
10045,2217
10046,2210
10047,2506
10048,2076
10049,2142
10050,2118
10051,2081
10052,2199
10053,2106
10054,2097
10055,2154
10056,2151
10057,2176
10058,2768
10059,2171
10060,2122
10061,2079
10062,2212
10063,2194
10064,2088
10065,2199
10066,2155
10067,2600
10068,2064
10069,2220
10070,2763
10071,2097
10072,2121
10073,2035
10074,2153
10075,2120
10076,2232
10077,2038
10078,2122
10079,2120
10080,2153
10081,2113
10082,2021
10083,2534
10084,2154
10085,2119
10086,2048
10087,2114
10088,2077
10089,2160
10090,2072
10091,2566
10092,2250
10093,2126
10094,2193
10095,2064
10096,2146
10097,2038
10098,2117
10099,2153
10100,2076
10101,2075
10102,2232
10103,2080
10104,2125
10105,2250
10106,2122
10107,2106
10108,2100
10109,2073
10110,2303
10111,2120
10112,2145
10113,2086
10114,2116
10115,2151
10116,2112
10117,2061
10118,2148
10119,2112
10120,2087
10121,2116
10122,6149
10123,2008
10124,2120
10125,2203
10126,2074
10127,2113
10128,2153
10129,2076
10130,2130
10131,2073
10132,2062
10133,2122
10134,2121
10135,2034
10136,2168
10137,2093
10138,2120
10139,2090
10140,2518
10141,2150
10142,2768
10143,2073
10144,2145
10145,2250
10146,2025
10147,2153
10148,2760
10149,2156
10150,2131
10151,2155
10152,2147
10153,2065
10154,2144
10155,2539
10156,2170
10157,2140
10158,2251
10159,2768
10160,2120
10161,2034
10162,2075
10163,2199
10164,2147
10165,2233
10166,2060
10167,2191
10168,2126
10169,2034
10170,2066
10171,2135
10172,2122
10173,2680
10174,2582
10175,2100
10176,2088
10177,2069
10178,2323
10179,2126
10180,6026
10181,2615
10182,2176
10183,2126
10184,2122
10185,2069
10186,2067
10187,2264
10188,2260
10189,2518
10190,2121
10191,2111
10192,2112
10193,2151
10194,2145
10195,2768
10196,2122
10197,1750
10198,2121
10199,2611
10200,2519
10201,2224
10202,2153
10203,2192
10204,2200
10205,2116
10206,2068
10207,2160
10208,2111
10209,4017
10210,2161
10211,2155
10212,2574
10213,2129
10214,2063
10215,2065
10216,2125
10217,2086
10218,2080
10219,2154
10220,2153
10221,2121
10223,2141
10224,2170
10225,2190
10226,2145
10227,2142
10228,2165
10229,2199
10230,2045
10231,2256
10232,2067
10233,2194
10234,2114
10235,2155
10236,2112
10237,2154
10238,2100
10239,2118
10240,2323
10241,2070
10242,2036
10243,2121
10244,2141
10245,2196
10246,2763
10247,2770
10248,2077
10249,2193
10250,2210
10251,2122
10252,2111
10253,2177
10254,2154
10255,2761
10256,2113
10257,2122
10258,2150
10259,2156
10260,2156
10261,4211
10262,2199
10263,2145
10264,5081
10265,2133
10266,2250
10267,2153
10268,2135
10269,2041
10270,2125
10271,2770
10272,3920
10273,2093
10274,2112
10275,2077
10276,2161
10277,2122
10278,2068
10279,2048
10280,2125
10281,2151
10282,2066
10283,2112
10284,2079
10285,2250
10286,2117
10287,2011
10288,2100
10289,2112
10290,2767
10291,2120
10292,2071
10293,2112
10294,2122
10295,2777
10296,2152
10297,2120
10298,2118
10299,2768
10300,2196
10301,2769
10302,2217
10303,2763
10304,2065
10305,2071
10306,2204
10307,2190
10308,2117
10309,2216
10310,2028
10311,2103
10312,2120
10313,2119
10314,2039
10315,2022
10316,2250
10317,2156
10318,2800
10319,2166
10320,2830
10321,2070
10322,2035
10323,2100
10324,2154
10325,2113
10326,2745
10327,2074
10328,2122
10329,2110
10330,2100
10331,2210
10332,2540
10333,2036
10334,2257
10335,2210
10336,2097
10337,2081
10338,2155
10339,2119
10340,2142
10341,2763
10342,2156
10343,2074
10344,2224
10345,2114
10346,2122
10347,2200
10348,2216
10349,2121
10350,2119
10351,2611
10352,2138
10353,2047
10354,2010
10355,2066
10356,2153
10357,2093
10358,2073
10359,2118
10360,2077
10361,2154
10362,2094
10363,2605
10364,2153
10365,2036
10366,2074
10367,2122
10368,2156
10369,2084
10370,2768
10371,2032
10372,2153
10373,2153
10374,2118
10375,2074
10376,2142
10377,2151
10378,2761
10379,2203
10380,2745
10381,2111
10382,2035
10383,5352
10384,5608
10385,2104
10386,2067
10387,2121
10388,2125
10389,2153
10390,2046
10391,2049
10392,2076
10393,2075
10394,2147
10395,2145
10396,2044
10397,2068
10398,2768
10399,2204
10400,2759
10401,2082
10402,2010
10403,2119
10404,2146
10405,2251
10406,2151
10407,2191
10408,2879
10409,3054
10410,2166
10411,2156
10412,2077
10413,2029
10414,2088
10415,2290
10416,2120
10417,2135
10418,2122
10419,2500
10420,2096
10421,2112
10422,2151
10423,2605
10424,4213
10425,2441
10426,2121
10427,2154
10428,2122
10429,2069
10430,2121
10431,2121
10432,2261
10433,2287
10434,2158
10435,2069
10436,2069
10437,2030
10438,2060
10439,2118
10440,2630
10441,2039
10442,2113
10443,2126
10444,2156
10445,2210
10446,2770
10447,2126
10448,2170
10449,2161
10450,2745
10451,2141
10452,2113
10453,2147
10454,2122
10455,2071
10456,2760
10457,2153
10458,2074
10459,2779
10460,2289
10461,2095
10462,5253
10463,2046
10464,2125
10465,2204
10466,2260
10467,3250
10468,2026
10469,2118
10470,2130
10471,2146
10472,2158
10473,2026
10474,2086
10475,2122
10476,2113
10477,2146
10478,2150
10479,2768
10480,2050
10481,2200
10482,2141
10483,2066
10484,2077
10485,2088
10486,2069
10487,2029
10488,2137
10489,6006
10490,2168
10491,2282
10492,2153
10493,2037
10494,2566
10495,2110
10496,2107
10497,2154
10498,2170
10499,2210
10500,2038
10501,2757
10502,2126
10503,2077
10504,2065
10505,2159
10506,2767
10507,1755
10508,2061
10509,2107
10510,2089
10511,2749
10512,2156
10513,2157
10514,2250
10515,2101
10516,2154
10517,2077
10518,2112
10519,3181
10520,2137
10521,2161
10522,2121
10523,2160
10524,2073
10525,2147
10526,2119
10527,2220
10528,2031
10529,2068
10530,2073
10531,2283
10532,2122
10533,2138
10534,2114
10535,2082
10536,2009
10537,2074
10538,2500
10539,2153
10540,2087
10541,2470
10542,2768
10543,2250
10544,2758
10545,2074
10546,2151
10547,2261
10548,7008
10549,2068
10550,2153
10551,2106
10552,2076
10553,2153
10554,5048
10555,2121
10556,2770
10557,2113
10558,2208
10559,2057
10560,2750
10561,2112
10562,2076
10563,2257
10564,2085
10565,2153
10566,2154
10567,2132
10568,2035
10569,2074
10570,2132
10571,2113
10573,2763
10574,2192
10575,2067
10576,2196
10577,2145
10578,2150
10579,2154
10580,2068
10581,2085
10582,2747
10583,2114
10584,2153
10585,2190
10586,2151
10587,2114
10588,2072
10589,2758
10590,2066
10591,2154
10592,2152
10593,2073
10594,2640
10595,2196
10596,2076
10597,2177
10598,2155
10599,2100
10600,2068
10601,2158
10602,2261
10603,2118
10604,2199
10605,2100
10606,2076
10607,2076
10608,2076
10609,2121
10610,2066
10611,2074
10612,2068
10613,2066
10614,2085
10615,2190
10616,2135
10617,2155
10618,3175
10619,2206
10620,2090
10621,7215
10622,2087
10623,2176
10624,2206
10625,2141
10626,2126
10627,2110
10628,2479
10629,2067
10630,2122
10631,2097
10632,2071
10633,2069
10634,2083
10635,2125
10636,2119
10637,4165
10638,2191
10639,2121
10640,2100
10641,2079
10642,2750
10643,2154
10644,2071
10645,2120
10646,2170
10647,2758
10648,2111
10649,2106
10650,2148
10651,2093
10652,2028
10653,2093
10654,2198
10655,2154
10656,2113
10657,2088
10658,2029
10659,2148
10660,2069
10661,2070
10662,2155
10663,2145
10664,2113
10665,2171
10666,2113
10667,2154
10668,2153
10669,2763
10670,2620
10671,2067
10672,2120
10673,2759
10674,2250
10675,2193
10676,2614
10677,2155
10678,7325
10679,2606
10680,2147
10681,2122
10682,2066
10683,2103
10684,2076
10685,2200
10686,2021
10687,2146
10688,2763
10689,2115
10690,2170
10691,2155
10692,2011
10693,2069
10694,2031
10695,2158
10696,2197
10697,2160
10698,2199
10699,2155
10700,2130
10701,2759
10702,2060
10703,2085
10704,2117
10705,2130
10706,820
10707,2745
10708,2260
10709,2107
10710,2845
10711,2126
10712,2099
10713,2077
10714,2478
10715,2074
10716,2155
10717,2232
10718,2192
10719,2107
10720,2120
10721,2153
10722,2044
10723,2076
10724,2090
10725,2077
10726,2768
10727,2777
10728,2160
10729,2077
10730,2145
10731,2118
10732,2147
10733,2121
10734,2134
10735,2256
10736,2768
10737,2114
10738,2113
10739,2076
10740,1655
10741,2065
10742,2071
10743,2121
10744,3056
10745,2153
10746,2153
10747,2068
10748,2320
10749,2143
10750,2150
10751,2120
10752,2766
10753,2113
10754,2259
10755,2760
10756,2121
10757,2146
10758,2117
10759,2748
10760,2230
10761,2118
10762,2072
10763,2122
10764,2147
10765,2191
10766,2154
10767,2076
10768,2137
10769,2761
10770,2171
10771,2745
10772,2071
10773,2070
10774,2120
10775,2009
10776,2122
10777,2127
10778,2147
10779,2192
10780,2261
10781,2164
10782,2117
10783,2120
10784,2113
10785,2068
10786,2075
10787,2103
10788,2071
10789,2125
10790,2103
10791,2154
10792,2153
10793,2049
10794,2257
10795,2133
10796,2112
10797,2290
10798,2066
10799,2047
10800,2122
10801,2065
10802,2206
10803,2100
10804,2153
10805,2101
10806,2010
10807,2120
10808,2117
10809,2070
10810,2066
10811,2122
10812,2207
10813,2090
10814,2077
10815,2750
10816,2758
10817,2767
10818,2759
10819,2258
10820,2065
10821,2068
10822,2145
10823,2747
10824,2117
10825,2155
10826,2126
10827,2127
10828,2118
10829,2120
10830,2031
10831,6026
10832,2170
10833,2076
10834,2147
10835,2120
10836,2164
10837,2118
10838,2126
10839,2009
10840,2850
10841,2099
10842,2100
10843,2756
10844,2570
10845,2138
10846,2011
10847,2107
10848,2141
10849,2075
10850,18040
10851,2763
10852,2117
10853,2154
10854,2070
10855,2085
10856,2250
10857,2121
10858,2150
10859,3072
10860,2017
10861,1680
10862,2114
10863,2770
10864,2077
10865,1630
10866,2830
10867,2122
10868,4124
10869,2089
10870,2045
10871,2025
10872,2029
10873,2017
10874,2198
10875,2125
10876,2145
10877,2768
10878,2170
10879,2147
10880,2767
10881,2111
10882,2166
10883,2763
10884,2122
10885,2133
10886,2076
10887,2158
10888,2120
10889,2070
10890,1655
10891,2066
10892,2100
10893,2198
10894,2076
10895,2117
10896,2337
10897,2158
10898,2157
10899,2062
10900,2154
10901,2088
10902,2041
10903,2107
10904,2145
10905,2073
10906,2390
10907,2077
10908,2153
10909,2220
10910,2119
10911,2141
10912,2135
10913,2148
10914,2068
10915,2072
10916,2000
10917,2154
10918,2085
10919,2573
10920,2075
10921,2540
10922,2103
10923,2106
10924,2076
10925,2162
10926,2111
10927,2774
10928,2046
10929,2147
10930,2064
10931,2064
10932,2122
10933,2765
10934,2135
10935,2220
10936,2122
10937,2300
10938,2075
10939,2365
10940,2106
10941,2119
10942,2060
10943,2100
10944,2092
10945,2137
10946,2217
10947,2122
10948,2114
10949,2075
10950,2147
10951,2113
10952,2153
10953,2156
10954,2103
10955,2176
10956,2126
10957,2154
10958,2541
10959,2130
10960,2137
10961,2177
10962,2203
10963,2037
10964,2107
10965,2066
10966,2009
10967,2089
10968,2147
10969,2147
10970,2759
10971,2107
10972,2113
10973,2750
10974,2120
10975,2153
10977,2760
10978,2148
10979,2090
10980,2074
10981,2154
10982,2162
10983,2076
10984,2232
10985,2046
10986,2287
10987,2159
10988,2064
10989,2155
10990,2257
10991,2153
10992,2121
10993,2173
10994,2112
10995,2137
10996,2067
10997,4223
10998,2177
10999,2560
11000,2195
11001,2154
11002,2076
11003,2765
11004,2070
11005,2074
11006,2134
11007,2150
11008,2131
11009,2155
11010,2773
11011,2112
11012,2125
11013,2092
11014,2122
11015,2768
11016,2210
11017,2148
11018,2250
11019,2092
11020,2767
11021,4575
11022,2166
11023,2067
11024,2194
11025,2148
11026,2114
11027,5108
11028,2126
11029,2220
11030,2113
11031,2011
11032,2111
11033,2065
11034,2074
11035,2265
11036,2076
11037,2122
11038,2068
11039,2112
11040,2204
11041,2176
11042,2212
11043,2166
11044,2122
11046,2117
11047,2161
11048,2064
11049,2113
11050,2122
11051,2112
11052,2220
11053,6066
11054,2112
11055,2146
11056,2031
11057,2756
11058,2075
11059,2200
11060,2068
11061,2111
11062,2170
11063,2161
11064,2224
11065,2066
11066,2140
11067,2070
11068,2090
11069,2132
11070,2114
11071,2099
11072,2204
11073,2122
11074,2148
11075,2156
11076,2040
11077,2026
11078,2113
11079,2065
11080,2195
11081,2119
11082,2060
11083,2218
11084,2122
11085,2145
11086,2150
11087,2194
11088,2113
11089,2117
11090,2763
11091,2155
11092,2066
11093,2000
11094,2144
11095,2144
11096,2144
11097,2190
11098,2113
11099,2199
11100,2050
11101,2194
11102,2111
11103,2114
11104,2089
11105,2795
11106,2153
11107,2066
11108,2075
11109,2113
11111,2076
11125,2322
11129,2168
11134,2157
11148,2153
11150,2752
11155,2850
11162,2046
11191,2160
11192,2158
11193,2088
11205,3178
11212,2112
11218,2165
11225,2045
11236,2758
11244,2086
11248,2068
11251,2627
11264,2108
11269,2541
11271,2166
11273,2114
11275,2232
11281,2118
11292,2162
11297,2324
11300,2830
11303,2073
11307,2042
11308,2214
11316,2065
11320,2566
11323,2138
11324,2087
11325,2114
11331,2780
11337,2064
11338,2099
11339,2157
11343,2075
11373,2147
11388,2156
11404,60000
11408,2190
11409,2073
11416,2151
11417,2425
11419,2154
11429,2605
11431,2210
11432,2148
11433,2120
11436,2204
11441,2120
11444,2156
11445,2152
11446,2146
11452,2120
11459,4171
11460,2250
12656,2171
12657,2605
12658,2144
12659,2256
12660,2251
12661,2257
12662,2261
12663,2260
12664,2260
12665,2259
12666,2261
12667,2261
12668,2257
12669,2262
12670,2250
12671,2261
12672,2251
12673,2256
12674,2257
12675,2259
12676,2250
12677,2251
12678,2066
12679,2071
12680,2070
12681,2071
12683,2072
12684,2070
12685,2077
12686,2071
12687,2079
12688,2079
12689,2077
12690,2073
12691,2081
12692,2077
12693,2077
12694,2081
12695,2077
12696,2072
12697,2081
12698,2077
12699,2081
12700,2081
12701,2076
12703,2067
12704,2067
12705,2066
12706,2069
12707,2077
12708,2064
12709,2069
12710,2074
12711,2077
12712,2075
12713,2075
12714,2077
12715,2250
12716,2261
12717,2257
12718,2251
12719,2260
12720,2250
12721,2147
12722,2126
12723,2763
12724,2153
12725,2153
12726,2155
12727,2153
12728,2155
12729,2155
12730,2119
12731,2074
12732,2070
12733,2170
12734,2161
12735,2112
12736,2170
12737,2526
12738,2165
12739,2767
12740,2094
12741,2148
12742,2137
12743,2259
12744,2234
12745,2086
12746,2769
12747,2121
12748,2008
12749,2440
12750,2125
12751,2232
12752,2073
12753,2015
12754,2093
12755,2074
12756,2113
12757,2036
12758,2122
12759,2102
12761,2122
12762,2192
12763,2074
12764,2251
12765,2148
12766,2119
12767,2100
12768,2118
12769,2033
12770,2074
12771,2076
12772,2159
12773,2067
12774,2030
12775,2076
12776,2304
